driver_id,carno,initials,name,season_x,accidents,failures,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season_y,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength
16,11,PER,Sergio Perez,2015,0.0,1.0,97,ForceIndia,#F596C8,Mercedes,10,F,8,56,340.1,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
16,11,PER,Sergio Perez,2016,0.0,0.0,97,ForceIndia,#F596C8,Mercedes,10,F,8,56,340.1,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
16,11,PER,Sergio Perez,2017,0.0,1.0,97,ForceIndia,#F596C8,Mercedes,10,F,8,56,340.1,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
16,11,PER,Sergio Perez,2018,0.0,2.0,97,ForceIndia,#F596C8,Mercedes,10,F,8,56,340.1,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
16,11,PER,Sergio Perez,2019,1.0,1.0,97,ForceIndia,#F596C8,Mercedes,10,F,8,56,340.1,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
19,9,ERI,Marcus Ericsson,2014,1.0,4.0,97,Sauber,#9B0000,Ferrari,16,F,10,55,330.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
19,9,ERI,Marcus Ericsson,2015,2.0,1.0,97,Sauber,#9B0000,Ferrari,16,F,10,55,330.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
19,9,ERI,Marcus Ericsson,2016,1.0,3.0,97,Sauber,#9B0000,Ferrari,16,F,10,55,330.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
19,9,ERI,Marcus Ericsson,2017,3.0,2.0,97,Sauber,#9B0000,Ferrari,16,F,10,55,330.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
19,9,ERI,Marcus Ericsson,2018,1.0,3.0,97,Sauber,#9B0000,Ferrari,16,F,10,55,330.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
19,9,ERI,Marcus Ericsson,2019,Null,Null,97,Sauber,#9B0000,Ferrari,16,F,10,55,330.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
22,8,GRO,Romain Grosjean,2014,1.0,5.0,97,HaasF1Team,#F0D787,Ferrari,8,DNF,17,2,285.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
22,8,GRO,Romain Grosjean,2015,3.0,3.0,97,HaasF1Team,#F0D787,Ferrari,8,DNF,17,2,285.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
22,8,GRO,Romain Grosjean,2016,0.0,3.0,97,HaasF1Team,#F0D787,Ferrari,8,DNF,17,2,285.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
22,8,GRO,Romain Grosjean,2017,1.0,2.0,97,HaasF1Team,#F0D787,Ferrari,8,DNF,17,2,285.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
22,8,GRO,Romain Grosjean,2018,4.0,1.0,97,HaasF1Team,#F0D787,Ferrari,8,DNF,17,2,285.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
22,8,GRO,Romain Grosjean,2019,2.0,4.0,97,HaasF1Team,#F0D787,Ferrari,8,DNF,17,2,285.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
25,55,SAI,Carlos Sainz Jnr,2014,Null,Null,97,Renault,#FFF500,Renault,11,F,7,56,329.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
25,55,SAI,Carlos Sainz Jnr,2015,0.0,7.0,97,Renault,#FFF500,Renault,11,F,7,56,329.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
25,55,SAI,Carlos Sainz Jnr,2016,0.0,4.0,97,Renault,#FFF500,Renault,11,F,7,56,329.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
25,55,SAI,Carlos Sainz Jnr,2017,4.0,4.0,97,Renault,#FFF500,Renault,11,F,7,56,329.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
25,55,SAI,Carlos Sainz Jnr,2018,1.0,1.0,97,Renault,#FFF500,Renault,11,F,7,56,329.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
25,55,SAI,Carlos Sainz Jnr,2019,0.0,2.0,97,Renault,#FFF500,Renault,11,F,7,56,329.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
27,33,VER,Max Verstappen,2014,Null,Null,97,RedBull,#1E41FF,Renault,18,F,2,56,332.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
27,33,VER,Max Verstappen,2015,2.0,2.0,97,RedBull,#1E41FF,Renault,18,F,2,56,332.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
27,33,VER,Max Verstappen,2016,1.0,2.0,97,RedBull,#1E41FF,Renault,18,F,2,56,332.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
27,33,VER,Max Verstappen,2017,3.0,4.0,97,RedBull,#1E41FF,Renault,18,F,2,56,332.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
27,33,VER,Max Verstappen,2018,1.0,2.0,97,RedBull,#1E41FF,Renault,18,F,2,56,332.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
27,33,VER,Max Verstappen,2019,1.0,1.0,97,RedBull,#1E41FF,Renault,18,F,2,56,332.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
33,2,VAN,Stoffel Vandoorne,2014,Null,Null,97,McLaren,#FF8700,Renault,17,F,11,55,326.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
33,2,VAN,Stoffel Vandoorne,2015,Null,Null,97,McLaren,#FF8700,Renault,17,F,11,55,326.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
33,2,VAN,Stoffel Vandoorne,2016,0.0,0.0,97,McLaren,#FF8700,Renault,17,F,11,55,326.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
33,2,VAN,Stoffel Vandoorne,2017,3.0,2.0,97,McLaren,#FF8700,Renault,17,F,11,55,326.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
33,2,VAN,Stoffel Vandoorne,2018,0.0,2.0,97,McLaren,#FF8700,Renault,17,F,11,55,326.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
33,2,VAN,Stoffel Vandoorne,2019,Null,Null,97,McLaren,#FF8700,Renault,17,F,11,55,326.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
34,31,OCO,Esteban Ocon,2014,Null,Null,97,ForceIndia,#F596C8,Mercedes,6,DQ,19,56,336.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
34,31,OCO,Esteban Ocon,2015,Null,Null,97,ForceIndia,#F596C8,Mercedes,6,DQ,19,56,336.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
34,31,OCO,Esteban Ocon,2016,0.0,0.0,97,ForceIndia,#F596C8,Mercedes,6,DQ,19,56,336.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
34,31,OCO,Esteban Ocon,2017,1.0,0.0,97,ForceIndia,#F596C8,Mercedes,6,DQ,19,56,336.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
34,31,OCO,Esteban Ocon,2018,3.0,2.0,97,ForceIndia,#F596C8,Mercedes,6,DQ,19,56,336.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
34,31,OCO,Esteban Ocon,2019,Null,Null,97,ForceIndia,#F596C8,Mercedes,6,DQ,19,56,336.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
36,18,STR,Lance Stroll,2014,Null,Null,97,Williams,#192c4e,Mercedes,15,F,14,54,315.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
36,18,STR,Lance Stroll,2015,Null,Null,97,Williams,#192c4e,Mercedes,15,F,14,54,315.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
36,18,STR,Lance Stroll,2016,Null,Null,97,Williams,#192c4e,Mercedes,15,F,14,54,315.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
36,18,STR,Lance Stroll,2017,2.0,2.0,97,Williams,#192c4e,Mercedes,15,F,14,54,315.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
36,18,STR,Lance Stroll,2018,1.0,1.0,97,Williams,#192c4e,Mercedes,15,F,14,54,315.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
36,18,STR,Lance Stroll,2019,1.0,0.0,97,Williams,#192c4e,Mercedes,15,F,14,54,315.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
38,10,GAS,Pierre Gasly,2014,Null,Null,97,ToroRosso,#469BFF,Honda,19,F,12,55,330.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
38,10,GAS,Pierre Gasly,2015,Null,Null,97,ToroRosso,#469BFF,Honda,19,F,12,55,330.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
38,10,GAS,Pierre Gasly,2016,Null,Null,97,ToroRosso,#469BFF,Honda,19,F,12,55,330.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
38,10,GAS,Pierre Gasly,2017,0.0,0.0,97,ToroRosso,#469BFF,Honda,19,F,12,55,330.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
38,10,GAS,Pierre Gasly,2018,2.0,3.0,97,ToroRosso,#469BFF,Honda,19,F,12,55,330.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
38,10,GAS,Pierre Gasly,2019,0.0,1.0,97,ToroRosso,#469BFF,Honda,19,F,12,55,330.7,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
39,28,HAR,Brendon Hartley,2014,Null,Null,97,ToroRosso,#469BFF,Honda,20,F,9,55,316.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
39,28,HAR,Brendon Hartley,2015,Null,Null,97,ToroRosso,#469BFF,Honda,20,F,9,55,316.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
39,28,HAR,Brendon Hartley,2016,Null,Null,97,ToroRosso,#469BFF,Honda,20,F,9,55,316.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
39,28,HAR,Brendon Hartley,2017,0.0,2.0,97,ToroRosso,#469BFF,Honda,20,F,9,55,316.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
39,28,HAR,Brendon Hartley,2018,2.0,3.0,97,ToroRosso,#469BFF,Honda,20,F,9,55,316.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
39,28,HAR,Brendon Hartley,2019,Null,Null,97,ToroRosso,#469BFF,Honda,20,F,9,55,316.5,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
40,16,LEC,Charles Leclerc,2014,Null,Null,97,Sauber,#9B0000,Ferrari,9,DNF,15,31,316.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
40,16,LEC,Charles Leclerc,2015,Null,Null,97,Sauber,#9B0000,Ferrari,9,DNF,15,31,316.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
40,16,LEC,Charles Leclerc,2016,Null,Null,97,Sauber,#9B0000,Ferrari,9,DNF,15,31,316.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
40,16,LEC,Charles Leclerc,2017,Null,Null,97,Sauber,#9B0000,Ferrari,9,DNF,15,31,316.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
40,16,LEC,Charles Leclerc,2018,3.0,2.0,97,Sauber,#9B0000,Ferrari,9,DNF,15,31,316.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
40,16,LEC,Charles Leclerc,2019,1.0,1.0,97,Sauber,#9B0000,Ferrari,9,DNF,15,31,316.4,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
41,35,SIR,Sergey Sirotkin,2014,Null,Null,97,Williams,#192c4e,Mercedes,14,F,13,55,325.8,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
41,35,SIR,Sergey Sirotkin,2015,Null,Null,97,Williams,#192c4e,Mercedes,14,F,13,55,325.8,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
41,35,SIR,Sergey Sirotkin,2016,Null,Null,97,Williams,#192c4e,Mercedes,14,F,13,55,325.8,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
41,35,SIR,Sergey Sirotkin,2017,Null,Null,97,Williams,#192c4e,Mercedes,14,F,13,55,325.8,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
41,35,SIR,Sergey Sirotkin,2018,1.0,2.0,97,Williams,#192c4e,Mercedes,14,F,13,55,325.8,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
41,35,SIR,Sergey Sirotkin,2019,Null,Null,97,Williams,#192c4e,Mercedes,14,F,13,55,325.8,2018-10-21,2018,Austin,"A4,A5,A6,I,W",Null,56,56,5513
1,44,HAM,Lewis Hamilton,2014,0.0,3.0,98,Mercedes,#00D2BE,Mercedes,3,F,4,71,358.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
1,44,HAM,Lewis Hamilton,2015,0.0,1.0,98,Mercedes,#00D2BE,Mercedes,3,F,4,71,358.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
1,44,HAM,Lewis Hamilton,2016,1.0,1.0,98,Mercedes,#00D2BE,Mercedes,3,F,4,71,358.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
1,44,HAM,Lewis Hamilton,2017,0.0,0.0,98,Mercedes,#00D2BE,Mercedes,3,F,4,71,358.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
1,44,HAM,Lewis Hamilton,2018,0.0,1.0,98,Mercedes,#00D2BE,Mercedes,3,F,4,71,358.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
1,44,HAM,Lewis Hamilton,2019,0.0,0.0,98,Mercedes,#00D2BE,Mercedes,3,F,4,71,358.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
2,3,RIC,Daniel Ricciardo,2014,0.0,2.0,98,RedBull,#1E41FF,Renault,1,DNF,17,61,352.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
2,3,RIC,Daniel Ricciardo,2015,0.0,2.0,98,RedBull,#1E41FF,Renault,1,DNF,17,61,352.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
2,3,RIC,Daniel Ricciardo,2016,0.0,0.0,98,RedBull,#1E41FF,Renault,1,DNF,17,61,352.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
2,3,RIC,Daniel Ricciardo,2017,1.0,5.0,98,RedBull,#1E41FF,Renault,1,DNF,17,61,352.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
2,3,RIC,Daniel Ricciardo,2018,1.0,7.0,98,RedBull,#1E41FF,Renault,1,DNF,17,61,352.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
2,3,RIC,Daniel Ricciardo,2019,1.0,3.0,98,RedBull,#1E41FF,Renault,1,DNF,17,61,352.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
4,20,MAG,Kevin Magnussen,2014,0.0,1.0,98,HaasF1Team,#F0D787,Ferrari,16,F,15,69,359.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
4,20,MAG,Kevin Magnussen,2015,0.0,0.0,98,HaasF1Team,#F0D787,Ferrari,16,F,15,69,359.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
4,20,MAG,Kevin Magnussen,2016,2.0,2.0,98,HaasF1Team,#F0D787,Ferrari,16,F,15,69,359.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
4,20,MAG,Kevin Magnussen,2017,1.0,4.0,98,HaasF1Team,#F0D787,Ferrari,16,F,15,69,359.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
4,20,MAG,Kevin Magnussen,2018,0.0,2.0,98,HaasF1Team,#F0D787,Ferrari,16,F,15,69,359.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
4,20,MAG,Kevin Magnussen,2019,1.0,0.0,98,HaasF1Team,#F0D787,Ferrari,16,F,15,69,359.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
5,14,ALO,Fernando Alonso,2014,0.0,2.0,98,McLaren,#FF8700,Renault,12,DNF,20,3,332.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
5,14,ALO,Fernando Alonso,2015,1.0,6.0,98,McLaren,#FF8700,Renault,12,DNF,20,3,332.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
5,14,ALO,Fernando Alonso,2016,1.0,2.0,98,McLaren,#FF8700,Renault,12,DNF,20,3,332.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
5,14,ALO,Fernando Alonso,2017,2.0,6.0,98,McLaren,#FF8700,Renault,12,DNF,20,3,332.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
5,14,ALO,Fernando Alonso,2018,2.0,4.0,98,McLaren,#FF8700,Renault,12,DNF,20,3,332.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
5,14,ALO,Fernando Alonso,2019,Null,Null,98,McLaren,#FF8700,Renault,12,DNF,20,3,332.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
7,27,HUL,Nico Hulkenberg,2014,1.0,1.0,98,Renault,#FFF500,Renault,7,F,6,69,347.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
7,27,HUL,Nico Hulkenberg,2015,3.0,3.0,98,Renault,#FFF500,Renault,7,F,6,69,347.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
7,27,HUL,Nico Hulkenberg,2016,2.0,2.0,98,Renault,#FFF500,Renault,7,F,6,69,347.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
7,27,HUL,Nico Hulkenberg,2017,1.0,5.0,98,Renault,#FFF500,Renault,7,F,6,69,347.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
7,27,HUL,Nico Hulkenberg,2018,4.0,3.0,98,Renault,#FFF500,Renault,7,F,6,69,347.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
7,27,HUL,Nico Hulkenberg,2019,1.0,0.0,98,Renault,#FFF500,Renault,7,F,6,69,347.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
11,7,RAI,Kimi Raikkonen,2014,1.0,0.0,98,Ferrari,#DC0000,Ferrari,6,F,3,71,362.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
11,7,RAI,Kimi Raikkonen,2015,2.0,3.0,98,Ferrari,#DC0000,Ferrari,6,F,3,71,362.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
11,7,RAI,Kimi Raikkonen,2016,1.0,2.0,98,Ferrari,#DC0000,Ferrari,6,F,3,71,362.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
11,7,RAI,Kimi Raikkonen,2017,2.0,0.0,98,Ferrari,#DC0000,Ferrari,6,F,3,71,362.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
11,7,RAI,Kimi Raikkonen,2018,0.0,4.0,98,Ferrari,#DC0000,Ferrari,6,F,3,71,362.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
11,7,RAI,Kimi Raikkonen,2019,1.0,1.0,98,Ferrari,#DC0000,Ferrari,6,F,3,71,362.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
12,5,VET,Sebastian Vettel,2014,0.0,3.0,98,Ferrari,#DC0000,Ferrari,4,F,2,71,360.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
12,5,VET,Sebastian Vettel,2015,1.0,0.0,98,Ferrari,#DC0000,Ferrari,4,F,2,71,360.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
12,5,VET,Sebastian Vettel,2016,2.0,1.0,98,Ferrari,#DC0000,Ferrari,4,F,2,71,360.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
12,5,VET,Sebastian Vettel,2017,1.0,1.0,98,Ferrari,#DC0000,Ferrari,4,F,2,71,360.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
12,5,VET,Sebastian Vettel,2018,1.0,0.0,98,Ferrari,#DC0000,Ferrari,4,F,2,71,360.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
12,5,VET,Sebastian Vettel,2019,0.0,2.0,98,Ferrari,#DC0000,Ferrari,4,F,2,71,360.1,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
15,77,BOT,Valtteri Bottas,2014,0.0,1.0,98,Mercedes,#00D2BE,Mercedes,5,F,5,70,343.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
15,77,BOT,Valtteri Bottas,2015,0.0,1.0,98,Mercedes,#00D2BE,Mercedes,5,F,5,70,343.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
15,77,BOT,Valtteri Bottas,2016,0.0,2.0,98,Mercedes,#00D2BE,Mercedes,5,F,5,70,343.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
15,77,BOT,Valtteri Bottas,2017,0.0,1.0,98,Mercedes,#00D2BE,Mercedes,5,F,5,70,343.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
15,77,BOT,Valtteri Bottas,2018,0.0,1.0,98,Mercedes,#00D2BE,Mercedes,5,F,5,70,343.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
15,77,BOT,Valtteri Bottas,2019,1.0,0.0,98,Mercedes,#00D2BE,Mercedes,5,F,5,70,343.5,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
16,11,PER,Sergio Perez,2014,3.0,0.0,98,ForceIndia,#F596C8,Mercedes,13,DNF,18,38,360.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
16,11,PER,Sergio Perez,2015,0.0,1.0,98,ForceIndia,#F596C8,Mercedes,13,DNF,18,38,360.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
16,11,PER,Sergio Perez,2016,0.0,0.0,98,ForceIndia,#F596C8,Mercedes,13,DNF,18,38,360.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
16,11,PER,Sergio Perez,2017,0.0,1.0,98,ForceIndia,#F596C8,Mercedes,13,DNF,18,38,360.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
16,11,PER,Sergio Perez,2018,0.0,2.0,98,ForceIndia,#F596C8,Mercedes,13,DNF,18,38,360.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
16,11,PER,Sergio Perez,2019,1.0,1.0,98,ForceIndia,#F596C8,Mercedes,13,DNF,18,38,360.6,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
19,9,ERI,Marcus Ericsson,2014,1.0,4.0,98,Sauber,#9B0000,Ferrari,10,F,9,69,356.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
19,9,ERI,Marcus Ericsson,2015,2.0,1.0,98,Sauber,#9B0000,Ferrari,10,F,9,69,356.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
19,9,ERI,Marcus Ericsson,2016,1.0,3.0,98,Sauber,#9B0000,Ferrari,10,F,9,69,356.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
19,9,ERI,Marcus Ericsson,2017,3.0,2.0,98,Sauber,#9B0000,Ferrari,10,F,9,69,356.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
19,9,ERI,Marcus Ericsson,2018,1.0,3.0,98,Sauber,#9B0000,Ferrari,10,F,9,69,356.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
19,9,ERI,Marcus Ericsson,2019,Null,Null,98,Sauber,#9B0000,Ferrari,10,F,9,69,356.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
22,8,GRO,Romain Grosjean,2014,1.0,5.0,98,HaasF1Team,#F0D787,Ferrari,18,F,16,68,360.7,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
22,8,GRO,Romain Grosjean,2015,3.0,3.0,98,HaasF1Team,#F0D787,Ferrari,18,F,16,68,360.7,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
22,8,GRO,Romain Grosjean,2016,0.0,3.0,98,HaasF1Team,#F0D787,Ferrari,18,F,16,68,360.7,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
22,8,GRO,Romain Grosjean,2017,1.0,2.0,98,HaasF1Team,#F0D787,Ferrari,18,F,16,68,360.7,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
22,8,GRO,Romain Grosjean,2018,4.0,1.0,98,HaasF1Team,#F0D787,Ferrari,18,F,16,68,360.7,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
22,8,GRO,Romain Grosjean,2019,2.0,4.0,98,HaasF1Team,#F0D787,Ferrari,18,F,16,68,360.7,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
25,55,SAI,Carlos Sainz Jnr,2014,Null,Null,98,Renault,#FFF500,Renault,8,DNF,19,28,346.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
25,55,SAI,Carlos Sainz Jnr,2015,0.0,7.0,98,Renault,#FFF500,Renault,8,DNF,19,28,346.0,2018-10-28,2018,MexicoCity,"A5,A6,A7,I,W",Null,71,71,4304
