season,date,race_id,location,circuitName,weather,lat,long,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2017,2017-10-22,76,Austin,Circuit of the Americas,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,30.1328,-97.6411,39,Brendon Hartley,ToroRosso,Renault,13,19,F,55,,56,5513
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,2,Daniel Ricciardo,RedBull,Renault,4,8,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,4,Kevin Magnussen,HaasF1Team,Ferrari,17,5,DNF,22,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,5,Fernando Alonso,McLaren,Renault,5,10,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,7,Nico Hulkenberg,Renault,Renault,7,7,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,11,Kimi Raikkonen,Ferrari,Ferrari,3,2,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,12,Sebastian Vettel,Ferrari,Ferrari,1,3,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,15,Valtteri Bottas,Mercedes,Mercedes,8,15,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,16,Sergio Perez,ForceIndia,Mercedes,11,12,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,19,Marcus Ericsson,Sauber,Ferrari,19,17,DNF,5,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,22,Romain Grosjean,HaasF1Team,Ferrari,16,6,DNF,24,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,25,Carlos Sainz Jnr,Renault,Renault,10,9,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,27,Max Verstappen,RedBull,Renault,6,4,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,33,Stoffel Vandoorne,McLaren,Renault,9,11,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,34,Esteban Ocon,ForceIndia,Mercedes,12,14,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,36,Lance Stroll,Williams,Mercedes,14,13,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,38,Pierre Gasly,ToroRosso,Honda,18,20,DNF,13,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,39,Brendon Hartley,ToroRosso,Honda,15,16,F,57,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,40,Charles Leclerc,Sauber,Ferrari,13,18,F,58,,58,5303
2018,2018-03-25,80,Melbourne,Albert Park Grand Prix Circuit,sunny  23.9°c dry  sunny,-37.8497,144.968,41,Sergey Sirotkin,Williams,Mercedes,20,19,DNF,4,,58,5303
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,1,Lewis Hamilton,Mercedes,Mercedes,3,9,F,57,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,2,Daniel Ricciardo,RedBull,Renault,20,4,DNF,1,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,4,Kevin Magnussen,HaasF1Team,Ferrari,5,6,F,57,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,5,Fernando Alonso,McLaren,Renault,7,13,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,7,Nico Hulkenberg,Renault,Renault,6,7,F,57,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,11,Kimi Raikkonen,Ferrari,Ferrari,18,2,DNF,35,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,12,Sebastian Vettel,Ferrari,Ferrari,1,1,F,57,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,15,Valtteri Bottas,Mercedes,Mercedes,2,3,F,57,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,16,Sergio Perez,ForceIndia,Mercedes,16,12,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,19,Marcus Ericsson,Sauber,Ferrari,9,17,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,22,Romain Grosjean,HaasF1Team,Ferrari,13,16,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,25,Carlos Sainz Jnr,Renault,Renault,11,10,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,27,Max Verstappen,RedBull,Renault,19,15,DNF,3,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,33,Stoffel Vandoorne,McLaren,Renault,8,14,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,34,Esteban Ocon,ForceIndia,Mercedes,10,8,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,36,Lance Stroll,Williams,Mercedes,14,20,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,38,Pierre Gasly,ToroRosso,Honda,4,5,F,57,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,39,Brendon Hartley,ToroRosso,Honda,17,11,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,40,Charles Leclerc,Sauber,Ferrari,12,19,F,56,,57,5412
2018,2018-04-08,81,Sakhir,Bahrain International Circuit,None dry   29.6°c,26.0325,50.5106,41,Sergey Sirotkin,Williams,Mercedes,15,18,F,56,,57,5412
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,1,Lewis Hamilton,Mercedes,Mercedes,4,4,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,2,Daniel Ricciardo,RedBull,Renault,1,6,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,4,Kevin Magnussen,HaasF1Team,Ferrari,10,11,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,5,Fernando Alonso,McLaren,Renault,7,13,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,7,Nico Hulkenberg,Renault,Renault,6,7,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,11,Kimi Raikkonen,Ferrari,Ferrari,3,2,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,12,Sebastian Vettel,Ferrari,Ferrari,8,1,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,15,Valtteri Bottas,Mercedes,Mercedes,2,3,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,16,Sergio Perez,ForceIndia,Mercedes,12,8,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,19,Marcus Ericsson,Sauber,Ferrari,16,20,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,22,Romain Grosjean,HaasF1Team,Ferrari,17,10,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,25,Carlos Sainz Jnr,Renault,Renault,9,9,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,27,Max Verstappen,RedBull,Renault,5,5,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,33,Stoffel Vandoorne,McLaren,Renault,13,14,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,34,Esteban Ocon,ForceIndia,Mercedes,11,12,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,36,Lance Stroll,Williams,Mercedes,14,18,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,38,Pierre Gasly,ToroRosso,Honda,18,17,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,39,Brendon Hartley,ToroRosso,Honda,20,15,DNF,51,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,40,Charles Leclerc,Sauber,Ferrari,19,19,F,56,,56,5451
2018,2018-04-15,82,Shanghai,Shanghai International Circuit,None dry   18.9°c,31.3389,121.22,41,Sergey Sirotkin,Williams,Mercedes,15,16,F,56,,56,5451
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,1,Lewis Hamilton,Mercedes,Mercedes,1,2,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,2,Daniel Ricciardo,RedBull,Renault,17,4,DNF,39,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,4,Kevin Magnussen,HaasF1Team,Ferrari,13,15,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,5,Fernando Alonso,McLaren,Renault,7,12,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,7,Nico Hulkenberg,Renault,Renault,18,14,DNF,10,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,11,Kimi Raikkonen,Ferrari,Ferrari,2,6,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,12,Sebastian Vettel,Ferrari,Ferrari,4,1,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,15,Valtteri Bottas,Mercedes,Mercedes,14,3,DNF,48,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,16,Sergio Perez,ForceIndia,Mercedes,3,8,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,19,Marcus Ericsson,Sauber,Ferrari,11,18,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,22,Romain Grosjean,HaasF1Team,Ferrari,15,20,DNF,42,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,25,Carlos Sainz Jnr,Renault,Renault,5,9,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,27,Max Verstappen,RedBull,Renault,16,5,DNF,39,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,33,Stoffel Vandoorne,McLaren,Renault,9,16,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,34,Esteban Ocon,ForceIndia,Mercedes,19,7,DNF,0,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,36,Lance Stroll,Williams,Mercedes,8,10,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,38,Pierre Gasly,ToroRosso,Honda,12,17,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,39,Brendon Hartley,ToroRosso,Honda,10,19,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,40,Charles Leclerc,Sauber,Ferrari,6,13,F,51,,51,6003
2018,2018-04-29,83,Baku,Baku City Circuit,cloudy  dry 17.1°c,40.3725,49.8533,41,Sergey Sirotkin,Williams,Mercedes,20,11,DNF,0,,51,6003
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,1,Lewis Hamilton,Mercedes,Mercedes,5,4,F,68,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,2,Daniel Ricciardo,RedBull,Renault,4,6,F,68,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,4,Kevin Magnussen,HaasF1Team,Ferrari,13,11,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,5,Fernando Alonso,McLaren,Renault,18,14,DNF,40,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,7,Nico Hulkenberg,Renault,Renault,7,7,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,11,Kimi Raikkonen,Ferrari,Ferrari,6,5,F,68,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,12,Sebastian Vettel,Ferrari,Ferrari,1,1,F,68,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,68,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,16,Sergio Perez,ForceIndia,Mercedes,14,10,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,19,Marcus Ericsson,Sauber,Ferrari,15,19,F,66,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,22,Romain Grosjean,HaasF1Team,Ferrari,12,20,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,25,Carlos Sainz Jnr,Renault,Renault,8,9,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,27,Max Verstappen,RedBull,Renault,3,3,F,68,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,33,Stoffel Vandoorne,McLaren,Renault,16,15,F,66,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,34,Esteban Ocon,ForceIndia,Mercedes,9,8,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,36,Lance Stroll,Williams,Mercedes,20,17,DNF,0,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,38,Pierre Gasly,ToroRosso,Honda,11,16,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,39,Brendon Hartley,ToroRosso,Honda,19,12,DNF,0,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,40,Charles Leclerc,Sauber,Ferrari,10,13,F,67,,68,4361
2018,2018-06-10,86,Montreal,Circuit Gilles Villeneuve,temperatures reaching up to 22.7°c  (72.9°f)  with wind speeds reaching 11.1 kilometres per hour  (6.9mph) dry 20°c,45.5,-73.5228,41,Sergey Sirotkin,Williams,Mercedes,17,18,F,66,,68,4361
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,2,Daniel Ricciardo,RedBull,Renault,5,6,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,4,Kevin Magnussen,HaasF1Team,Ferrari,9,7,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,5,Fernando Alonso,McLaren,Renault,8,13,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,7,Nico Hulkenberg,Renault,Renault,6,11,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,11,Kimi Raikkonen,Ferrari,Ferrari,3,3,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,12,Sebastian Vettel,Ferrari,Ferrari,1,2,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,15,Valtteri Bottas,Mercedes,Mercedes,4,4,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,16,Sergio Perez,ForceIndia,Mercedes,10,12,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,19,Marcus Ericsson,Sauber,Ferrari,18,15,DNF,31,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,22,Romain Grosjean,HaasF1Team,Ferrari,16,8,DNF,37,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,25,Carlos Sainz Jnr,Renault,Renault,17,16,DNF,37,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,27,Max Verstappen,RedBull,Renault,15,5,DNF,46,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,33,Stoffel Vandoorne,McLaren,Renault,11,17,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,34,Esteban Ocon,ForceIndia,Mercedes,7,10,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,36,Lance Stroll,Williams,Mercedes,12,19,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,38,Pierre Gasly,ToroRosso,Honda,13,14,F,52,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,39,Brendon Hartley,ToroRosso,Honda,20,20,DNF,1,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,40,Charles Leclerc,Sauber,Ferrari,19,9,DNF,18,,52,5891
2018,2018-07-08,89,Silverstone,Silverstone Circuit,sunny  27.0°c  (80.6°f) dry 26.7°c,52.0786,-1.01694,41,Sergey Sirotkin,Williams,Mercedes,14,18,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,1,Lewis Hamilton,Mercedes,Mercedes,1,14,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,2,Daniel Ricciardo,RedBull,Renault,20,20,DNF,27,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,4,Kevin Magnussen,HaasF1Team,Ferrari,11,5,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,5,Fernando Alonso,McLaren,Renault,16,11,DNF,65,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,7,Nico Hulkenberg,Renault,Renault,5,7,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,11,Kimi Raikkonen,Ferrari,Ferrari,3,3,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,12,Sebastian Vettel,Ferrari,Ferrari,18,1,DNF,51,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,16,Sergio Perez,ForceIndia,Mercedes,7,10,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,19,Marcus Ericsson,Sauber,Ferrari,9,13,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,22,Romain Grosjean,HaasF1Team,Ferrari,6,6,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,25,Carlos Sainz Jnr,Renault,Renault,12,8,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,27,Max Verstappen,RedBull,Renault,4,4,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,33,Stoffel Vandoorne,McLaren,Renault,13,19,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,34,Esteban Ocon,ForceIndia,Mercedes,8,15,F,67,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,36,Lance Stroll,Williams,Mercedes,17,18,DNF,53,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,38,Pierre Gasly,ToroRosso,Honda,14,16,F,66,Wet race,67,4574
2018,2018-07-22,90,Hockenheim,Hockenheimring,overcast with intermittent rain dry wet 25.4°c,49.3278,8.56583,39,Brendon Hartley,ToroRosso,Honda,10,17,F,67,Wet race,67,4574
