,driver_id,carno,initials,name,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength,"accidents per driver, per season","failures per driver, per season"
2078,1,44,HAM,Lewis Hamilton,120,Mercedes,#00D2BE,Mercedes,3,F,7,71,329.1,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,0.0,0.0
2079,1,44,HAM,Lewis Hamilton,121,Mercedes,#00D2BE,Mercedes,1,F,1,55,322.0,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,0.0,0.0
2080,2,3,RIC,Daniel Ricciardo,101,Renault,#FFF500,Renault,12,DNF,19,28,307.4,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,1.0,3.0
2081,2,3,RIC,Daniel Ricciardo,102,Renault,#FFF500,Renault,10,DNF,18,53,332.5,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,1.0,3.0
2082,2,3,RIC,Daniel Ricciardo,103,Renault,#FFF500,Renault,7,F,7,55,300.9,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,1.0,3.0
2083,2,3,RIC,Daniel Ricciardo,104,Renault,#FFF500,Renault,10,DNF,20,31,322.7,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,1.0,3.0
2084,2,3,RIC,Daniel Ricciardo,105,Renault,#FFF500,Renault,13,F,12,66,338.2,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,1.0,3.0
2085,2,3,RIC,Daniel Ricciardo,106,Renault,#FFF500,Renault,6,F,9,78,283.1,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,1.0,3.0
2086,2,3,RIC,Daniel Ricciardo,107,Renault,#FFF500,Renault,4,F,6,69,333.0,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,1.0,3.0
2087,2,3,RIC,Daniel Ricciardo,108,Renault,#FFF500,Renault,8,F,11,52,336.4,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,1.0,3.0
2088,2,3,RIC,Daniel Ricciardo,109,Renault,#FFF500,Renault,12,F,12,70,320.5,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,1.0,3.0
2089,2,3,RIC,Daniel Ricciardo,110,Renault,#FFF500,Renault,7,F,7,52,335.7,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,1.0,3.0
2090,2,3,RIC,Daniel Ricciardo,111,Renault,#FFF500,Renault,13,DNF,19,13,304.1,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,1.0,3.0
2091,2,3,RIC,Daniel Ricciardo,112,Renault,#FFF500,Renault,20,F,14,69,321.6,2019-08-04,2019,Budapest,"A3,A4,A6,I,W",,70,70,4381,1.0,3.0
2092,2,3,RIC,Daniel Ricciardo,113,Renault,#FFF500,Renault,10,F,14,43,315.4,2019-09-01,2019,Spa,"A2,A3,A4,I,W",,44,44,7004,1.0,3.0
2093,2,3,RIC,Daniel Ricciardo,114,Renault,#FFF500,Renault,5,F,4,53,344.2,2019-09-08,2019,Monza,"A3,A4,A6,I,W",,53,53,5793,1.0,3.0
2094,2,3,RIC,Daniel Ricciardo,115,Renault,#FFF500,Renault,20,F,14,61,307.4,2019-09-22,2019,Singapore,"A4,A6,A7,I,W",,61,61,5063,1.0,3.0
2095,2,3,RIC,Daniel Ricciardo,116,Renault,#FFF500,Renault,10,DNF,19,24,314.4,2019-09-29,2019,Sochi,"A3,A4,A6,I,W",,53,53,5848,1.0,3.0
2096,2,3,RIC,Daniel Ricciardo,117,Renault,#FFF500,Renault,16,F,6,51,310.8,2019-10-13,2019,Suzuka,"A2,A3,A4,I,W",,52,53,5807,1.0,3.0
2097,2,3,RIC,Daniel Ricciardo,118,Renault,#FFF500,Renault,13,F,8,71,354.9,2019-10-27,2019,MexicoCity,"A3,A4,A6,I,W",,71,71,4304,1.0,3.0
2098,2,3,RIC,Daniel Ricciardo,119,Renault,#FFF500,Renault,9,F,6,56,326.4,2019-11-03,2019,Austin,"A3,A4,A6,I,W",,56,56,5513,1.0,3.0
2099,2,3,RIC,Daniel Ricciardo,120,Renault,#FFF500,Renault,11,F,6,71,329.0,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,1.0,3.0
2100,2,3,RIC,Daniel Ricciardo,121,Renault,#FFF500,Renault,7,F,11,54,334.9,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,1.0,3.0
2101,4,20,MAG,Kevin Magnussen,101,HaasF1Team,#F0D787,Ferrari,7,F,6,58,291.8,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
2102,4,20,MAG,Kevin Magnussen,102,HaasF1Team,#F0D787,Ferrari,6,F,13,56,318.7,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,1.0,0.0
2103,4,20,MAG,Kevin Magnussen,103,HaasF1Team,#F0D787,Ferrari,9,F,13,55,337.5,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,1.0,0.0
2104,4,20,MAG,Kevin Magnussen,104,HaasF1Team,#F0D787,Ferrari,12,F,13,50,327.3,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,1.0,0.0
2105,4,20,MAG,Kevin Magnussen,105,HaasF1Team,#F0D787,Ferrari,8,F,7,66,330.8,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,1.0,0.0
2106,4,20,MAG,Kevin Magnussen,106,HaasF1Team,#F0D787,Ferrari,5,F,12,77,285.4,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,1.0,0.0
2107,4,20,MAG,Kevin Magnussen,107,HaasF1Team,#F0D787,Ferrari,20,F,17,68,330.3,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
2108,4,20,MAG,Kevin Magnussen,108,HaasF1Team,#F0D787,Ferrari,15,F,17,52,336.2,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,1.0,0.0
2109,4,20,MAG,Kevin Magnussen,109,HaasF1Team,#F0D787,Ferrari,10,F,19,69,311.8,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,1.0,0.0
2110,4,20,MAG,Kevin Magnussen,110,HaasF1Team,#F0D787,Ferrari,16,DNF,20,6,304.2,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,1.0,0.0
2111,4,20,MAG,Kevin Magnussen,111,HaasF1Team,#F0D787,Ferrari,12,F,8,64,324.8,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,1.0,0.0
2112,4,20,MAG,Kevin Magnussen,112,HaasF1Team,#F0D787,Ferrari,14,F,13,69,307.6,2019-08-04,2019,Budapest,"A3,A4,A6,I,W",,70,70,4381,1.0,0.0
2113,4,20,MAG,Kevin Magnussen,113,HaasF1Team,#F0D787,Ferrari,8,F,12,43,311.2,2019-09-01,2019,Spa,"A2,A3,A4,I,W",,44,44,7004,1.0,0.0
2114,4,20,MAG,Kevin Magnussen,114,HaasF1Team,#F0D787,Ferrari,11,DNF,18,43,350.5,2019-09-08,2019,Monza,"A3,A4,A6,I,W",,53,53,5793,1.0,0.0
2115,4,20,MAG,Kevin Magnussen,115,HaasF1Team,#F0D787,Ferrari,13,F,17,61,292.8,2019-09-22,2019,Singapore,"A4,A6,A7,I,W",,61,61,5063,1.0,0.0
2116,4,20,MAG,Kevin Magnussen,116,HaasF1Team,#F0D787,Ferrari,13,F,9,53,311.9,2019-09-29,2019,Sochi,"A3,A4,A6,I,W",,53,53,5848,1.0,0.0
2117,4,20,MAG,Kevin Magnussen,117,HaasF1Team,#F0D787,Ferrari,19,F,17,51,304.3,2019-10-13,2019,Suzuka,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
2118,4,20,MAG,Kevin Magnussen,118,HaasF1Team,#F0D787,Ferrari,17,F,15,69,344.6,2019-10-27,2019,MexicoCity,"A3,A4,A6,I,W",,71,71,4304,1.0,0.0
2119,4,20,MAG,Kevin Magnussen,119,HaasF1Team,#F0D787,Ferrari,12,DNF,18,52,313.6,2019-11-03,2019,Austin,"A3,A4,A6,I,W",,56,56,5513,1.0,0.0
2120,4,20,MAG,Kevin Magnussen,120,HaasF1Team,#F0D787,Ferrari,9,F,11,71,335.6,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,1.0,0.0
2121,4,20,MAG,Kevin Magnussen,121,HaasF1Team,#F0D787,Ferrari,14,F,14,54,313.2,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,1.0,0.0
2122,7,27,HUL,Nico Hulkenberg,101,Renault,#FFF500,Renault,11,F,7,57,318.0,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
2123,7,27,HUL,Nico Hulkenberg,102,Renault,#FFF500,Renault,17,DNF,17,53,333.0,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,1.0,0.0
2124,7,27,HUL,Nico Hulkenberg,103,Renault,#FFF500,Renault,8,DNF,20,16,336.6,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,1.0,0.0
2125,7,27,HUL,Nico Hulkenberg,104,Renault,#FFF500,Renault,15,F,14,50,324.8,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,1.0,0.0
2126,7,27,HUL,Nico Hulkenberg,105,Renault,#FFF500,Renault,20,F,13,66,333.8,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,1.0,0.0
2127,7,27,HUL,Nico Hulkenberg,106,Renault,#FFF500,Renault,11,F,14,77,285.1,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,1.0,0.0
2128,7,27,HUL,Nico Hulkenberg,107,Renault,#FFF500,Renault,7,F,7,69,327.5,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
2129,7,27,HUL,Nico Hulkenberg,108,Renault,#FFF500,Renault,13,F,8,52,336.6,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,1.0,0.0
2130,7,27,HUL,Nico Hulkenberg,109,Renault,#FFF500,Renault,15,F,13,70,309.3,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,1.0,0.0
2131,7,27,HUL,Nico Hulkenberg,110,Renault,#FFF500,Renault,10,F,10,52,330.4,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,1.0,0.0
2132,7,27,HUL,Nico Hulkenberg,111,Renault,#FFF500,Renault,9,DNF,16,39,319.5,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,1.0,0.0
2133,7,27,HUL,Nico Hulkenberg,112,Renault,#FFF500,Renault,11,F,12,69,309.5,2019-08-04,2019,Budapest,"A3,A4,A6,I,W",,70,70,4381,1.0,0.0
2134,7,27,HUL,Nico Hulkenberg,113,Renault,#FFF500,Renault,12,F,8,44,321.7,2019-09-01,2019,Spa,"A2,A3,A4,I,W",,44,44,7004,1.0,0.0
2135,7,27,HUL,Nico Hulkenberg,114,Renault,#FFF500,Renault,6,F,5,53,328.3,2019-09-08,2019,Monza,"A3,A4,A6,I,W",,53,53,5793,1.0,0.0
2136,7,27,HUL,Nico Hulkenberg,115,Renault,#FFF500,Renault,8,F,9,61,307.8,2019-09-22,2019,Singapore,"A4,A6,A7,I,W",,61,61,5063,1.0,0.0
2137,7,27,HUL,Nico Hulkenberg,116,Renault,#FFF500,Renault,6,F,10,53,333.1,2019-09-29,2019,Sochi,"A3,A4,A6,I,W",,53,53,5848,1.0,0.0
2138,7,27,HUL,Nico Hulkenberg,117,Renault,#FFF500,Renault,15,F,10,51,309.6,2019-10-13,2019,Suzuka,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
2139,7,27,HUL,Nico Hulkenberg,118,Renault,#FFF500,Renault,12,F,10,70,354.2,2019-10-27,2019,MexicoCity,"A3,A4,A6,I,W",,71,71,4304,1.0,0.0
2140,7,27,HUL,Nico Hulkenberg,119,Renault,#FFF500,Renault,11,F,9,55,328.5,2019-11-03,2019,Austin,"A3,A4,A6,I,W",,56,56,5513,1.0,0.0
2141,7,27,HUL,Nico Hulkenberg,120,Renault,#FFF500,Renault,13,F,15,71,329.1,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,1.0,0.0
2142,7,27,HUL,Nico Hulkenberg,121,Renault,#FFF500,Renault,9,F,12,54,331.0,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,1.0,0.0
2143,8,26,KVY,Daniil Kvyat,101,ToroRosso,#469BFF,Honda,15,F,10,57,319.8,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
2144,8,26,KVY,Daniil Kvyat,102,ToroRosso,#469BFF,Honda,15,F,12,56,330.0,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,1.0,1.0
2145,8,26,KVY,Daniil Kvyat,103,ToroRosso,#469BFF,Honda,11,DNF,19,41,334.0,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,1.0,1.0
2146,8,26,KVY,Daniil Kvyat,104,ToroRosso,#469BFF,Honda,6,DNF,19,33,327.6,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,1.0,1.0
2147,8,26,KVY,Daniil Kvyat,105,ToroRosso,#469BFF,Honda,9,F,9,66,337.3,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,1.0,1.0
2148,8,26,KVY,Daniil Kvyat,106,ToroRosso,#469BFF,Honda,7,F,7,78,287.3,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,1.0,1.0
2149,8,26,KVY,Daniil Kvyat,107,ToroRosso,#469BFF,Honda,10,F,10,69,329.7,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
2150,8,26,KVY,Daniil Kvyat,108,ToroRosso,#469BFF,Honda,19,F,14,52,339.7,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,1.0,1.0
2151,8,26,KVY,Daniil Kvyat,109,ToroRosso,#469BFF,Honda,16,F,17,70,315.2,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,1.0,1.0
2152,8,26,KVY,Daniil Kvyat,110,ToroRosso,#469BFF,Honda,17,F,9,52,337.0,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,1.0,1.0
2153,8,26,KVY,Daniil Kvyat,111,ToroRosso,#469BFF,Honda,14,F,3,64,315.0,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,1.0,1.0
2154,8,26,KVY,Daniil Kvyat,112,ToroRosso,#469BFF,Honda,13,F,15,68,314.8,2019-08-04,2019,Budapest,"A3,A4,A6,I,W",,70,70,4381,1.0,1.0
2155,8,26,KVY,Daniil Kvyat,113,ToroRosso,#469BFF,Honda,19,F,7,44,320.8,2019-09-01,2019,Spa,"A2,A3,A4,I,W",,44,44,7004,1.0,1.0
2156,8,26,KVY,Daniil Kvyat,114,ToroRosso,#469BFF,Honda,12,DNF,19,29,355.2,2019-09-08,2019,Monza,"A3,A4,A6,I,W",,53,53,5793,1.0,1.0
2157,8,26,KVY,Daniil Kvyat,115,ToroRosso,#469BFF,Honda,14,F,15,61,301.0,2019-09-22,2019,Singapore,"A4,A6,A7,I,W",,61,61,5063,1.0,1.0
2158,8,26,KVY,Daniil Kvyat,116,ToroRosso,#469BFF,Honda,19,F,12,53,325.9,2019-09-29,2019,Sochi,"A3,A4,A6,I,W",,53,53,5848,1.0,1.0
2159,8,26,KVY,Daniil Kvyat,117,ToroRosso,#469BFF,Honda,14,F,12,51,317.8,2019-10-13,2019,Suzuka,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
2160,8,26,KVY,Daniil Kvyat,118,ToroRosso,#469BFF,Honda,9,F,11,70,355.8,2019-10-27,2019,MexicoCity,"A3,A4,A6,I,W",,71,71,4304,1.0,1.0
2161,8,26,KVY,Daniil Kvyat,119,ToroRosso,#469BFF,Honda,13,F,12,55,328.4,2019-11-03,2019,Austin,"A3,A4,A6,I,W",,56,56,5513,1.0,1.0
2162,8,26,KVY,Daniil Kvyat,120,ToroRosso,#469BFF,Honda,16,F,10,71,341.2,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,1.0,1.0
2163,8,26,KVY,Daniil Kvyat,121,ToroRosso,#469BFF,Honda,13,F,9,54,333.2,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,1.0,1.0
2164,11,7,RAI,Kimi Raikkonen,101,AlfaRomeo,#9B0000,Ferrari,9,F,8,57,314.6,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
2165,11,7,RAI,Kimi Raikkonen,102,AlfaRomeo,#9B0000,Ferrari,8,F,7,57,332.3,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,1.0,1.0
2166,11,7,RAI,Kimi Raikkonen,103,AlfaRomeo,#9B0000,Ferrari,13,F,9,55,332.5,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,1.0,1.0
2167,11,7,RAI,Kimi Raikkonen,104,AlfaRomeo,#9B0000,Ferrari,18,F,10,50,327.0,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,1.0,1.0
2168,11,7,RAI,Kimi Raikkonen,105,AlfaRomeo,#9B0000,Ferrari,14,F,14,66,337.7,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,1.0,1.0
2169,11,7,RAI,Kimi Raikkonen,106,AlfaRomeo,#9B0000,Ferrari,14,F,17,77,287.6,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,1.0,1.0
2170,11,7,RAI,Kimi Raikkonen,107,AlfaRomeo,#9B0000,Ferrari,16,F,15,69,330.4,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
2171,11,7,RAI,Kimi Raikkonen,108,AlfaRomeo,#9B0000,Ferrari,12,F,7,52,333.5,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,1.0,1.0
2172,11,7,RAI,Kimi Raikkonen,109,AlfaRomeo,#9B0000,Ferrari,6,F,9,70,310.5,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,1.0,1.0
2173,11,7,RAI,Kimi Raikkonen,110,AlfaRomeo,#9B0000,Ferrari,12,F,8,52,330.3,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,1.0,1.0
2174,11,7,RAI,Kimi Raikkonen,111,AlfaRomeo,#9B0000,Ferrari,5,F,12,64,335.1,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,1.0,1.0
2175,11,7,RAI,Kimi Raikkonen,112,AlfaRomeo,#9B0000,Ferrari,10,F,7,69,306.2,2019-08-04,2019,Budapest,"A3,A4,A6,I,W",,70,70,4381,1.0,1.0
2176,11,7,RAI,Kimi Raikkonen,113,AlfaRomeo,#9B0000,Ferrari,6,F,16,43,317.8,2019-09-01,2019,Spa,"A2,A3,A4,I,W",,44,44,7004,1.0,1.0
2177,11,7,RAI,Kimi Raikkonen,114,AlfaRomeo,#9B0000,Ferrari,20,F,15,52,345.3,2019-09-08,2019,Monza,"A3,A4,A6,I,W",,53,53,5793,1.0,1.0
2178,11,7,RAI,Kimi Raikkonen,115,AlfaRomeo,#9B0000,Ferrari,12,DNF,18,49,298.1,2019-09-22,2019,Singapore,"A4,A6,A7,I,W",,61,61,5063,1.0,1.0
2179,11,7,RAI,Kimi Raikkonen,116,AlfaRomeo,#9B0000,Ferrari,15,F,13,53,330.1,2019-09-29,2019,Sochi,"A3,A4,A6,I,W",,53,53,5848,1.0,1.0
2180,11,7,RAI,Kimi Raikkonen,117,AlfaRomeo,#9B0000,Ferrari,13,F,14,51,307.7,2019-10-13,2019,Suzuka,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
2181,11,7,RAI,Kimi Raikkonen,118,AlfaRomeo,#9B0000,Ferrari,14,DNF,19,58,358.8,2019-10-27,2019,MexicoCity,"A3,A4,A6,I,W",,71,71,4304,1.0,1.0
2182,11,7,RAI,Kimi Raikkonen,119,AlfaRomeo,#9B0000,Ferrari,17,F,11,55,320.8,2019-11-03,2019,Austin,"A3,A4,A6,I,W",,56,56,5513,1.0,1.0
2183,11,7,RAI,Kimi Raikkonen,120,AlfaRomeo,#9B0000,Ferrari,8,F,4,71,326.6,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,1.0,1.0
2184,11,7,RAI,Kimi Raikkonen,121,AlfaRomeo,#9B0000,Ferrari,17,F,13,54,329.6,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,1.0,1.0
2185,12,5,VET,Sebastian Vettel,101,Ferrari,#DC0000,Ferrari,3,F,4,58,303.7,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,0.0,2.0
2186,12,5,VET,Sebastian Vettel,102,Ferrari,#DC0000,Ferrari,2,F,5,57,331.5,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,0.0,2.0
2187,12,5,VET,Sebastian Vettel,103,Ferrari,#DC0000,Ferrari,3,F,3,56,328.0,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,0.0,2.0
2188,12,5,VET,Sebastian Vettel,104,Ferrari,#DC0000,Ferrari,3,F,3,51,320.7,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,0.0,2.0
2189,12,5,VET,Sebastian Vettel,105,Ferrari,#DC0000,Ferrari,3,F,4,66,338.1,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,0.0,2.0
2190,12,5,VET,Sebastian Vettel,106,Ferrari,#DC0000,Ferrari,4,F,2,78,290.9,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,0.0,2.0
2191,12,5,VET,Sebastian Vettel,107,Ferrari,#DC0000,Ferrari,1,F,2,70,324.5,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,0.0,2.0
2192,12,5,VET,Sebastian Vettel,108,Ferrari,#DC0000,Ferrari,7,F,5,53,341.1,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,0.0,2.0
2193,12,5,VET,Sebastian Vettel,109,Ferrari,#DC0000,Ferrari,9,F,4,71,327.9,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,0.0,2.0
2194,12,5,VET,Sebastian Vettel,110,Ferrari,#DC0000,Ferrari,6,F,16,51,329.8,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,0.0,2.0
2195,12,5,VET,Sebastian Vettel,111,Ferrari,#DC0000,Ferrari,20,F,2,64,337.0,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,0.0,2.0
2196,12,5,VET,Sebastian Vettel,112,Ferrari,#DC0000,Ferrari,5,F,3,70,320.8,2019-08-04,2019,Budapest,"A3,A4,A6,I,W",,70,70,4381,0.0,2.0
2197,12,5,VET,Sebastian Vettel,113,Ferrari,#DC0000,Ferrari,2,F,4,44,319.7,2019-09-01,2019,Spa,"A2,A3,A4,I,W",,44,44,7004,0.0,2.0
2198,12,5,VET,Sebastian Vettel,114,Ferrari,#DC0000,Ferrari,4,F,13,52,359.7,2019-09-08,2019,Monza,"A3,A4,A6,I,W",,53,53,5793,0.0,2.0
2199,12,5,VET,Sebastian Vettel,115,Ferrari,#DC0000,Ferrari,3,F,1,61,301.1,2019-09-22,2019,Singapore,"A4,A6,A7,I,W",,61,61,5063,0.0,2.0
2200,12,5,VET,Sebastian Vettel,116,Ferrari,#DC0000,Ferrari,3,DNF,18,26,306.3,2019-09-29,2019,Sochi,"A3,A4,A6,I,W",,53,53,5848,0.0,2.0
2201,12,5,VET,Sebastian Vettel,117,Ferrari,#DC0000,Ferrari,1,F,2,52,310.9,2019-10-13,2019,Suzuka,"A2,A3,A4,I,W",,52,53,5807,0.0,2.0
2202,12,5,VET,Sebastian Vettel,118,Ferrari,#DC0000,Ferrari,2,F,2,71,345.0,2019-10-27,2019,MexicoCity,"A3,A4,A6,I,W",,71,71,4304,0.0,2.0
2203,12,5,VET,Sebastian Vettel,119,Ferrari,#DC0000,Ferrari,2,DNF,20,7,319.9,2019-11-03,2019,Austin,"A3,A4,A6,I,W",,56,56,5513,0.0,2.0
2204,12,5,VET,Sebastian Vettel,120,Ferrari,#DC0000,Ferrari,2,DNF,17,65,337.3,2019-11-17,2019,SaoPaulo,"A2,A3,A4,I,W",,71,71,4309,0.0,2.0
2205,12,5,VET,Sebastian Vettel,121,Ferrari,#DC0000,Ferrari,4,F,5,55,330.8,2019-12-01,2019,YasMarina,"A4,A6,A7,I,W",,55,55,5554,0.0,2.0
2206,15,77,BOT,Valtteri Bottas,101,Mercedes,#00D2BE,Mercedes,2,F,1,58,311.3,2019-03-17,2019,Melbourne,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
2207,15,77,BOT,Valtteri Bottas,102,Mercedes,#00D2BE,Mercedes,4,F,2,57,325.0,2019-03-31,2019,Sakhir,"A2,A3,A4,I,W",Race finished behind SC,57,57,5412,1.0,0.0
2208,15,77,BOT,Valtteri Bottas,103,Mercedes,#00D2BE,Mercedes,1,F,2,56,331.4,2019-04-14,2019,Shanghai,"A3,A4,A6,I,W",,56,56,5451,1.0,0.0
2209,15,77,BOT,Valtteri Bottas,104,Mercedes,#00D2BE,Mercedes,1,F,1,51,322.1,2019-04-28,2019,Baku,"A3,A4,A6,I,W",,51,51,6003,1.0,0.0
2210,15,77,BOT,Valtteri Bottas,105,Mercedes,#00D2BE,Mercedes,1,F,2,66,329.6,2019-05-12,2019,Catalunya,"A2,A3,A4,I,W",,66,66,4655,1.0,0.0
2211,15,77,BOT,Valtteri Bottas,106,Mercedes,#00D2BE,Mercedes,2,F,3,78,287.0,2019-05-26,2019,MonteCarlo,"A4,A6,A7,I,W",,78,78,3337,1.0,0.0
2212,15,77,BOT,Valtteri Bottas,107,Mercedes,#00D2BE,Mercedes,6,F,4,70,331.0,2019-06-09,2019,Montreal,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
2213,15,77,BOT,Valtteri Bottas,108,Mercedes,#00D2BE,Mercedes,2,F,2,53,313.2,2019-06-23,2019,LeCastellet,"A3,A4,A6,I,W",,53,53,5842,1.0,0.0
2214,15,77,BOT,Valtteri Bottas,109,Mercedes,#00D2BE,Mercedes,3,F,3,71,312.3,2019-06-30,2019,Spielberg,"A3,A4,A6,I,W",,71,71,4318,1.0,0.0
2215,15,77,BOT,Valtteri Bottas,110,Mercedes,#00D2BE,Mercedes,1,F,2,52,319.0,2019-07-14,2019,Silverstone,"A2,A3,A4,I,W",,52,52,5891,1.0,0.0
2216,15,77,BOT,Valtteri Bottas,111,Mercedes,#00D2BE,Mercedes,3,DNF,15,56,326.7,2019-07-28,2019,Hockenheim,"A3,A4,A6,I,W",Wet race,64,67,4574,1.0,0.0
