,weather,circuitName,lat,long,location,country,driver_id,carno,initials,name,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,availablecompounds,comment,nolaps,nolapsplanned,tracklength,"accidents per driver, per season","failures per driver, per season"
8607, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,3,6,ROS,Nico Rosberg,33,Mercedes,#00D2BE,Mercedes,1,F,2,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,1.0
8608, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,7,27,HUL,Nico Hulkenberg,33,ForceIndia,#F596C8,Mercedes,13,F,6,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,3.0,3.0
8609, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,9,19,MAS,Felipe Massa,33,Williams,#192c4e,Mercedes,5,F,17,51,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,2.0
8610, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,10,22,BUT,Jenson Button,33,McLaren,#FF8700,Honda,14,F,16,52,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,1.0,4.0
8611, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,11,7,RAI,Kimi Raikkonen,33,Ferrari,#DC0000,Ferrari,6,F,4,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,2.0,3.0
8612, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,12,5,VET,Sebastian Vettel,33,Ferrari,#DC0000,Ferrari,4,F,3,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,1.0,0.0
8613, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,16,11,PER,Sergio Perez,33,ForceIndia,#F596C8,Mercedes,9,F,12,52,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,1.0
8614, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,19,9,ERI,Marcus Ericsson,33,Sauber,#9B0000,Ferrari,15,F,14,52,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,2.0,1.0
8615, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,21,13,MAL,Pastor Maldonado,33,LotusF1,#E2B007,Mercedes,11,F,8,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,5.0,4.0
8616, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,22,8,GRO,Romain Grosjean,33,LotusF1,#E2B007,Mercedes,8,F,7,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,3.0,3.0
8617, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,25,55,SAI,Carlos Sainz Jnr,33,ToroRosso,#469BFF,Renault,10,F,10,52,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,7.0
8618, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,26,12,NAS,Felipe Nasr,33,Sauber,#9B0000,Ferrari,16,DNF,20,49,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,1.0
8619, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,27,33,VER,Max Verstappen,33,ToroRosso,#469BFF,Renault,17,F,9,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,2.0,2.0
8620, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,5,14,ALO,Fernando Alonso,33,McLaren,#FF8700,Honda,12,F,11,52,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,1.0,6.0
8621, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,8,26,KVY,Daniil Kvyat,33,RedBull,#1E41FF,Renault,20,F,13,52,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,1.0,1.0
8622, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,15,77,BOT,Valtteri Bottas,33,Williams,#192c4e,Mercedes,3,F,5,53,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,1.0
8623, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,24,28,STE,Will Stevens,33,ManorMarussia,#6E0000,Ferrari,18,F,19,50,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,1.0,1.0
8624, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,29,53,RSS,Alexander Rossi,33,ManorMarussia,#6E0000,Ferrari,19,F,18,51,,2015-09-27,2015,"A1,A2,I,W",,53,53,5807,0.0,0.0
8625, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,1,44,HAM,Lewis Hamilton,55,Mercedes,#00D2BE,Mercedes,2,F,3,53,313.4,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,1.0
8626, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2,3,RIC,Daniel Ricciardo,55,RedBull,#1E41FF,Renault,4,F,6,53,310.9,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,0.0
8627, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,3,6,ROS,Nico Rosberg,55,Mercedes,#00D2BE,Mercedes,1,F,1,53,308.3,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,0.0
8628, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,4,20,MAG,Kevin Magnussen,55,Renault,#FFF500,Renault,17,F,14,52,300.5,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,2.0,2.0
8629, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,5,14,ALO,Fernando Alonso,55,McLaren,#FF8700,Honda,15,F,16,52,313.7,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,2.0
8630, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,7,27,HUL,Nico Hulkenberg,55,ForceIndia,#F596C8,Mercedes,9,F,8,53,309.5,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,2.0,2.0
8631, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,8,26,KVY,Daniil Kvyat,55,RedBull,#1E41FF,Renault,13,F,13,52,306.8,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,5.0
8632, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,9,19,MAS,Felipe Massa,55,Williams,#192c4e,Mercedes,12,F,9,53,303.5,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,2.0
8633, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,10,22,BUT,Jenson Button,55,McLaren,#FF8700,Honda,22,F,18,52,307.2,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,5.0
8634, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,11,7,RAI,Kimi Raikkonen,55,Ferrari,#DC0000,Ferrari,8,F,5,53,313.0,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,2.0
8635, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,12,5,VET,Sebastian Vettel,55,Ferrari,#DC0000,Ferrari,6,F,4,53,315.7,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,2.0,1.0
8636, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,15,77,BOT,Valtteri Bottas,55,Williams,#192c4e,Mercedes,11,F,10,53,303.7,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,2.0
8637, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,16,11,PER,Sergio Perez,55,ForceIndia,#F596C8,Mercedes,5,F,7,53,308.6,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,0.0
8638, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,19,9,ERI,Marcus Ericsson,55,Sauber,#9B0000,Ferrari,18,F,15,52,303.2,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,3.0
8639, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,20,21,GUT,Esteban Gutierrez,55,HaasF1Team,#F0D787,Ferrari,10,F,20,52,310.7,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,3.0
8640, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,22,8,GRO,Romain Grosjean,55,HaasF1Team,#F0D787,Ferrari,7,F,11,53,313.3,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,3.0
8641, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,25,55,SAI,Carlos Sainz Jnr,55,ToroRosso,#469BFF,Ferrari,14,F,17,52,308.4,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,4.0
8642, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,26,12,NAS,Felipe Nasr,55,Sauber,#9B0000,Ferrari,19,F,19,52,301.9,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,2.0,2.0
8643, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,27,33,VER,Max Verstappen,55,ToroRosso,#469BFF,Ferrari,3,F,2,53,311.2,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,1.0,2.0
8644, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,30,30,PAL,Jolyon Palmer,55,Renault,#FFF500,Renault,16,F,12,52,309.3,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,2.0,2.0
8645, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,31,94,WEH,Pascal Wehrlein,55,ManorMarussia,#6E0000,Mercedes,21,F,22,52,297.6,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,3.0,2.0
8646, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,34,31,OCO,Esteban Ocon,55,ManorMarussia,#6E0000,Mercedes,20,F,21,52,303.3,2016-10-09,2016,"A1,A2,A3,I,W",,53,53,5807,0.0,0.0
8647, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,1,44,HAM,Lewis Hamilton,75,Mercedes,#00D2BE,Mercedes,1,F,1,53,306.2,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,0.0,0.0
8648, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2,3,RIC,Daniel Ricciardo,75,RedBull,#1E41FF,Renault,3,F,3,53,307.7,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,5.0
8649, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,4,20,MAG,Kevin Magnussen,75,HaasF1Team,#F0D787,Ferrari,12,F,8,53,306.6,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,4.0
8650, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,5,14,ALO,Fernando Alonso,75,McLaren,#FF8700,Honda,20,F,11,52,306.9,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,2.0,6.0
8651, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,7,27,HUL,Nico Hulkenberg,75,Renault,#FFF500,Renault,11,DNF,17,40,303.4,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,5.0
8652, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,9,19,MAS,Felipe Massa,75,Williams,#192c4e,Mercedes,8,F,10,52,305.8,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,1.0
8653, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,11,7,RAI,Kimi Raikkonen,75,Ferrari,#DC0000,Ferrari,10,F,5,53,312.8,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,2.0,0.0
8654, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,12,5,VET,Sebastian Vettel,75,Ferrari,#DC0000,Ferrari,2,DNF,19,4,288.5,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,1.0
8655, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,15,77,BOT,Valtteri Bottas,75,Mercedes,#00D2BE,Mercedes,6,F,4,53,313.2,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,0.0,1.0
8656, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,16,11,PER,Sergio Perez,75,ForceIndia,#F596C8,Mercedes,7,F,7,53,312.1,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,0.0,1.0
8657, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,19,9,ERI,Marcus Ericsson,75,Sauber,#9B0000,Ferrari,16,DNF,18,7,294.2,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,3.0,2.0
8658, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,22,8,GRO,Romain Grosjean,75,HaasF1Team,#F0D787,Ferrari,13,F,9,53,310.8,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,2.0
8659, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,25,55,SAI,Carlos Sainz Jnr,75,ToroRosso,#469BFF,Renault,19,DNF,20,0,,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,4.0,4.0
8660, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,27,33,VER,Max Verstappen,75,RedBull,#1E41FF,Renault,4,F,2,53,304.6,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,3.0,4.0
8661, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,30,30,PAL,Jolyon Palmer,75,Renault,#FFF500,Renault,18,F,12,52,301.1,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,4.0
8662, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,33,2,VAN,Stoffel Vandoorne,75,McLaren,#FF8700,Honda,9,F,14,52,299.7,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,3.0,2.0
8663, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,34,31,OCO,Esteban Ocon,75,ForceIndia,#F596C8,Mercedes,5,F,6,53,311.6,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,1.0,0.0
8664, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,36,18,STR,Lance Stroll,75,Williams,#192c4e,Mercedes,15,DNF,16,45,300.9,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,2.0,2.0
8665, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,31,94,WEH,Pascal Wehrlein,75,Sauber,#9B0000,Ferrari,17,F,15,51,293.6,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,2.0,1.0
8666, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,38,10,GAS,Pierre Gasly,75,ToroRosso,#469BFF,Renault,14,F,13,52,307.4,2017-10-08,2017,"A2,A3,A4,I,W",,53,53,5807,0.0,0.0
8667, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,1,44,HAM,Lewis Hamilton,96,Mercedes,#00D2BE,Mercedes,1,F,1,53,309.8,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,0.0,1.0
8668, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2,3,RIC,Daniel Ricciardo,96,RedBull,#1E41FF,Renault,15,F,4,53,313.8,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,7.0
8669, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,4,20,MAG,Kevin Magnussen,96,HaasF1Team,#F0D787,Ferrari,12,DNF,20,8,293.5,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,0.0,2.0
8670, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,5,14,ALO,Fernando Alonso,96,McLaren,#FF8700,Renault,18,F,14,52,313.1,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,2.0,4.0
8671, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,7,27,HUL,Nico Hulkenberg,96,Renault,#FFF500,Renault,16,DNF,19,37,302.3,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,4.0,3.0
8672, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,11,7,RAI,Kimi Raikkonen,96,Ferrari,#DC0000,Ferrari,4,F,5,53,318.5,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,0.0,4.0
8673, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,12,5,VET,Sebastian Vettel,96,Ferrari,#DC0000,Ferrari,8,F,6,53,316.1,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,0.0
8674, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,15,77,BOT,Valtteri Bottas,96,Mercedes,#00D2BE,Mercedes,2,F,2,53,314.5,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,0.0,1.0
8675, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,16,11,PER,Sergio Perez,96,ForceIndia,#F596C8,Mercedes,9,F,7,53,316.8,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,0.0,2.0
8676, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,19,9,ERI,Marcus Ericsson,96,Sauber,#9B0000,Ferrari,20,F,12,52,308.3,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,3.0
8677, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,22,8,GRO,Romain Grosjean,96,HaasF1Team,#F0D787,Ferrari,5,F,8,53,305.4,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,4.0,1.0
8678, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,25,55,SAI,Carlos Sainz Jnr,96,Renault,#FFF500,Renault,13,F,10,52,309.8,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,1.0
8679, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,27,33,VER,Max Verstappen,96,RedBull,#1E41FF,Renault,3,F,3,53,308.2,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,2.0
8680, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,33,2,VAN,Stoffel Vandoorne,96,McLaren,#FF8700,Renault,19,F,15,52,311.1,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,0.0,2.0
8681, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,34,31,OCO,Esteban Ocon,96,ForceIndia,#F596C8,Mercedes,11,F,9,53,316.0,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,3.0,2.0
8682, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,36,18,STR,Lance Stroll,96,Williams,#192c4e,Mercedes,14,F,17,52,307.7,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,1.0
8683, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,38,10,GAS,Pierre Gasly,96,ToroRosso,#469BFF,Honda,7,F,11,52,312.9,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,2.0,3.0
8684, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,39,28,HAR,Brendon Hartley,96,ToroRosso,#469BFF,Honda,6,F,13,52,309.4,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,2.0,3.0
8685, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,40,16,LEC,Charles Leclerc,96,Sauber,#9B0000,Ferrari,10,DNF,18,38,315.6,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,3.0,2.0
8686, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,41,35,SIR,Sergey Sirotkin,96,Williams,#192c4e,Mercedes,17,F,16,52,312.1,2018-10-07,2018,"A3,A4,A5,I,W",,53,53,5807,1.0,2.0
8687, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,1,44,HAM,Lewis Hamilton,117,Mercedes,#00D2BE,Mercedes,4,F,3,52,313.6,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,0.0,0.0
8688, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2,3,RIC,Daniel Ricciardo,117,Renault,#FFF500,Renault,16,F,6,51,310.8,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,3.0
8689, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,4,20,MAG,Kevin Magnussen,117,HaasF1Team,#F0D787,Ferrari,19,F,17,51,304.3,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
8690, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,7,27,HUL,Nico Hulkenberg,117,Renault,#FFF500,Renault,15,F,10,51,309.6,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
8691, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,8,26,KVY,Daniil Kvyat,117,ToroRosso,#469BFF,Honda,14,F,12,51,317.8,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
8692, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,11,7,RAI,Kimi Raikkonen,117,AlfaRomeo,#9B0000,Ferrari,13,F,14,51,307.7,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
8693, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,12,5,VET,Sebastian Vettel,117,Ferrari,#DC0000,Ferrari,1,F,2,52,310.9,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,0.0,2.0
8694, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,15,77,BOT,Valtteri Bottas,117,Mercedes,#00D2BE,Mercedes,3,F,1,52,309.2,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
8695, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,16,11,PER,Sergio Perez,117,RacingPoint,#F596C8,Mercedes,17,F,9,51,310.0,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
8696, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,22,8,GRO,Romain Grosjean,117,HaasF1Team,#F0D787,Ferrari,10,F,15,51,304.8,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,2.0,4.0
8697, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,25,55,SAI,Carlos Sainz Jnr,117,McLaren,#FF8700,Renault,7,F,5,52,307.1,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,0.0,2.0
8698, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,27,33,VER,Max Verstappen,117,RedBull,#1E41FF,Honda,5,DNF,20,14,304.6,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
8699, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,35,99,GIO,Antonio Giovinazzi,117,AlfaRomeo,#9B0000,Ferrari,11,F,16,51,308.1,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
8700, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,36,18,STR,Lance Stroll,117,RacingPoint,#F596C8,Mercedes,12,F,11,51,308.5,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,0.0
8701, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,38,10,GAS,Pierre Gasly,117,ToroRosso,#469BFF,Honda,9,F,8,51,308.5,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,0.0,1.0
8702, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,40,16,LEC,Charles Leclerc,117,Ferrari,#DC0000,Ferrari,2,F,7,51,312.2,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,1.0
8703, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,42,4,NOR,Lando Norris,117,McLaren,#FF8700,Renault,8,F,13,51,307.8,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,1.0,3.0
8704, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,43,23,ALB,Alexander Albon,117,RedBull,#1E41FF,Honda,6,F,4,52,311.7,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,0.0,1.0
8705, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,44,63,RUS,George Russell,117,Williams,#192c4e,Mercedes,18,F,18,50,298.0,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,2.0,0.0
8706, ,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,45,88,KUB,Robert Kubica,117,Williams,#192c4e,Mercedes,20,F,19,50,299.3,2019-10-13,2019,"A2,A3,A4,I,W",,52,53,5807,0.0,2.0
8707,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,1,44,HAM,Lewis Hamilton,16,Mercedes,#00D2BE,Mercedes,1,F,1,53,306.7,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,3.0
8708,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,2,3,RIC,Daniel Ricciardo,16,RedBull,#1E41FF,Renault,6,F,7,53,328.3,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,2.0
8709,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,3,6,ROS,Nico Rosberg,16,Mercedes,#00D2BE,Mercedes,2,F,2,53,322.0,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,2.0
8710,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,4,20,MAG,Kevin Magnussen,16,McLaren,#FF8700,Mercedes,11,F,5,53,325.6,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,1.0
8711,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,5,14,ALO,Fernando Alonso,16,Ferrari,#DC0000,Ferrari,7,F,6,53,309.7,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,2.0
8712,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,6,25,VER,Jean-Eric Vergne,16,ToroRosso,#469BFF,Renault,9,F,13,53,302.2,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,5.0
8713,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,7,27,HUL,Nico Hulkenberg,16,ForceIndia,#F596C8,Mercedes,17,F,12,53,318.3,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,1.0,1.0
8714,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,8,26,KVY,Daniil Kvyat,16,ToroRosso,#469BFF,Renault,5,F,14,52,321.7,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,5.0
8715,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,9,19,MAS,Felipe Massa,16,Williams,#192c4e,Mercedes,18,F,11,53,322.8,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,3.0,0.0
8716,"fine and dry  21°c  (70°f) ambient temperature ,33°c  (91°f) track temperature  ",Sochi Autodrom,43.4057,39.9578,Sochi,Russia,10,22,BUT,Jenson Button,16,McLaren,#FF8700,Mercedes,4,F,4,53,307.0,2014-10-12,2014,"A2,A3,I,W",,53,53,5848,0.0,0.0
